bs_ts,mmsi,imo,name,callsign,nav_status,sog,cog,lon,lat,shiptype,length,width,draught,destination,eta
2023-08-08 03:38:12,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,4.5,88.7,170.47331833,70.20067000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:40:09,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,5.2,86.7,170.48090833,70.20079000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:41:35,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.0,81.0,170.48833333,70.20000000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:42:58,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,6.4,81.8,170.49656500,70.20143500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:44:16,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,4.4,86.0,170.50232667,70.20161333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:47:47,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,6.2,82.5,170.51487333,70.20188000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:52:13,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,5.2,87.4,170.53790333,70.20301167,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:52:40,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,5.0,96.4,170.53949167,70.20298500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:52:54,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,4.9,99.9,170.54062833,70.20292833,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:53:32,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,4.0,102.0,170.54166667,70.20166667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:56:29,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,6.6,94.2,170.55606833,70.20219167,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:57:27,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.4,91.9,170.56187833,70.20210167,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:58:00,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,6.9,91.9,170.56495667,70.20207167,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 03:59:34,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,6.0,107.0,170.57166667,70.20000000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:02:12,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,5.5,107.4,170.58348000,70.20039000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:08:33,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.0,103.0,170.62333333,70.19666667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:11:34,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,6.0,106.0,170.64000000,70.19500000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:14:36,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,8.0,106.0,170.65833333,70.19333333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:26:32,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,6.0,113.0,170.73166667,70.18333333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:29:41,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,9.0,112.0,170.75000000,70.18166667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:32:35,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,8.0,112.0,170.77000000,70.17833333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:33:31,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.5,112.6,170.77654333,70.17837500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:34:07,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.0,115.2,170.78024833,70.17782000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:34:55,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.0,112.6,170.78433500,70.17718333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:35:55,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.6,112.6,170.78986667,70.17639167,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:36:37,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,8.3,113.7,170.79406000,70.17576667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:38:06,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,8.8,114.8,170.80349667,70.17425833,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:43:27,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.8,114.9,170.83739667,70.16886500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:44:32,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.0,116.0,170.84333333,70.16666667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:47:39,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.0,107.0,170.86000000,70.16500000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:50:50,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,8.5,104.1,170.88164500,70.16326667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:53:46,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.9,106.8,170.90124333,70.16139333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 04:59:17,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,8.1,107.2,170.93496667,70.15781500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:05:35,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.0,106.0,170.97333333,70.15333333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:11:34,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,8.0,105.0,171.01000000,70.14833333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:14:47,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,8.9,110.8,171.03259167,70.14727500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:17:35,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,9.0,108.0,171.05166667,70.14500000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:19:17,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,9.3,110.4,171.06422667,70.14359333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:20:36,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,9.0,105.0,171.07166667,70.14166667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:26:33,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,8.0,96.0,171.11333333,70.13833333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:30:08,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,8.8,95.7,171.13918167,70.13780833,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:33:28,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,8.9,98.0,171.16345333,70.13693500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:39:02,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,7.6,98.3,171.20197667,70.13525500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:41:18,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,9.0,100.2,171.21725500,70.13446000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:44:33,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.0,100.0,171.24333333,70.13166667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:45:57,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.1,100.8,171.25601000,70.13206833,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:51:46,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.4,101.2,171.30719167,70.12879000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 05:58:57,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.4,98.6,171.36718667,70.12530500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:00:19,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.3,97.8,171.37834667,70.12473000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:02:36,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.0,110.0,171.39500000,70.12166667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:05:09,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.9,108.5,171.41715000,70.12052833,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:10:16,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.1,108.0,171.46165667,70.11566167,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:14:31,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.0,105.0,171.49833333,70.11000000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:20:19,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.1,105.9,171.54898833,70.10678333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:23:34,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.0,114.0,171.57666667,70.10333333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:29:36,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.0,115.0,171.62833333,70.09500000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:32:36,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.0,114.0,171.65500000,70.09000000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:38:39,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.0,122.0,171.70500000,70.08000000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:41:35,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.0,124.0,171.73000000,70.07500000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:47:35,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.0,113.0,171.77833333,70.06500000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:50:38,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.8,94.0,171.80772833,70.06207833,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:51:48,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.9,90.6,171.81898167,70.06200000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:53:36,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.0,89.0,171.83500000,70.06166667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:56:34,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.0,96.0,171.86166667,70.06000000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 06:59:28,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.9,95.5,171.88695833,70.06070667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:01:11,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.1,90.1,171.90190000,70.06038167,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:02:35,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.0,95.0,171.91333333,70.06000000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:05:42,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,11.0,99.0,171.94000000,70.05833333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:08:42,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.0,99.0,171.96666667,70.05666667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:14:32,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.0,96.0,172.01666667,70.05500000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:15:41,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.5,94.1,172.02762333,70.05529833,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:16:20,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.4,87.0,172.03315833,70.05527500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:16:41,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.4,83.8,172.03611833,70.05537500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:20:33,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.0,80.0,172.06833333,70.05666667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:23:32,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.0,85.0,172.09333333,70.05833333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:24:03,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.0,87.2,172.09832667,70.05852167,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:27:42,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.9,87.7,172.13009833,70.05900667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:32:29,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.9,90.0,172.17322833,70.05900000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:38:16,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.8,79.9,172.22455500,70.06150333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:38:56,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.6,76.5,172.23026000,70.06188667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:39:16,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.6,73.9,172.23304500,70.06214667,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:40:47,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.5,77.8,172.24546500,70.06332167,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:41:07,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.4,80.1,172.24839167,70.06350500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:45:26,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.6,82.5,172.28470833,70.06549500,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:45:56,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.6,80.3,172.28899000,70.06570833,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:46:26,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.7,79.1,172.29325167,70.06597000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:47:33,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.0,81.0,172.30166667,70.06500000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:53:41,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.0,83.0,172.35333333,70.06833333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:55:59,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.6,84.1,172.37422500,70.06930000,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 07:56:35,273118000,8904434,MEKHANIK PYATLIN,UCBP,Under way using engine,10.0,84.0,172.37833333,70.06833333,Cargo ship,85,14,4.2,VLADIVOSTOK,2023-08-25 01:00:00
2023-08-08 00:01:38,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.6,118.0,162.16099333,69.73739833,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 00:17:57,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.4,119.0,162.25876500,69.71960333,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 00:25:16,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.3,118.0,162.30198333,69.71177833,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 00:57:24,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.5,216.0,162.31495333,69.65843667,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 01:00:11,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.4,224.0,162.30413167,69.65345333,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 01:38:14,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,237.0,162.09299000,69.63272667,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 01:39:36,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.0,239.0,162.08581667,69.63119167,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 01:45:54,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.0,239.0,162.05105167,69.62398500,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 02:05:47,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,204.0,161.95707000,69.59781333,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 02:07:27,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.0,202.0,161.95305000,69.59445833,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 02:08:57,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,198.0,161.95017000,69.59133167,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 02:15:46,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.0,187.0,161.94251667,69.57662333,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 02:17:26,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.0,186.0,161.94122000,69.57289500,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 02:24:46,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.1,187.0,161.93557500,69.55664167,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 02:38:07,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.0,219.0,161.89771167,69.53255000,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 02:39:25,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,222.0,161.89240667,69.53024000,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 02:39:45,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.3,240.0,161.89079167,69.52986333,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 02:42:58,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.0,259.0,161.87235500,69.52847000,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 02:43:57,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.2,254.0,161.86616833,69.52791500,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 03:19:14,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.8,191.0,161.70405167,69.49945667,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 03:27:09,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.0,185.0,161.69850667,69.48253167,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 03:29:14,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,188.0,161.69703333,69.47780000,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 03:41:26,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,190.0,161.68539667,69.45143500,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 03:52:24,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.6,223.0,161.66984333,69.42869000,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 03:56:14,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,221.0,161.65435000,69.42246833,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 03:56:56,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,221.0,161.65166833,69.42136500,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 05:00:14,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.7,186.0,161.42516000,69.32962000,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 05:18:44,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,153.0,161.44800667,69.29168167,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 05:19:50,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.5,176.0,161.44950667,69.28955667,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 05:34:07,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,186.0,161.44181333,69.25825000,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 05:35:16,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.8,184.0,161.44119333,69.25571000,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 05:36:14,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.8,186.0,161.44060833,69.25355167,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 05:37:22,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.7,183.0,161.44002333,69.25119667,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 05:39:11,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.7,177.0,161.44074667,69.24750500,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 05:59:14,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,187.0,161.42815500,69.20459167,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 06:00:07,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,189.0,161.42744667,69.20276333,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 06:05:06,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.7,135.0,161.44155833,69.19400667,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 07:17:38,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,7.9,141.0,161.49770833,69.04967167,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 07:19:04,273388300,8100399,KAPITAN SLOBOZHANIN,UACS,Under way using engine,8.1,143.0,161.50339167,69.04703833,Cargo ship,128,14,2.6,REKA_KOLYMA,2023-08-08 12:00:00
2023-08-08 00:00:30,273394360,8920555,PROTEY,UBRF,At anchor,0.4,327.8,179.38814167,63.03589167,Tanker,96,15,4.7,BME,2023-08-02 20:00:00
2023-08-08 00:03:29,273394360,8920555,PROTEY,UBRF,At anchor,0.8,239.6,179.38793333,63.03586500,Tanker,96,15,4.7,BME,2023-08-02 20:00:00
